Batting Team,Balling Team,venue,Match Date,Match Time,Over number,score after over,wickets after over,Inning score,Inning Wickets
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,15,130,3,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,14,121,2,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,13,117,2,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,12,113,1,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,11,107,1,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,10,102,1,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,9,92,1,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,8,88,0,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,7,76,0,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,6,72,0,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,5,64,0,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,4,50,0,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,3,35,0,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,2,16,0,171,7
LSG,GT,Narendra Modi Stadium,5/7/2023,10:00:00,1,4,0,171,7
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,20,227,2,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,19,213,2,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,18,202,2,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,17,194,2,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,16,184,2,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,15,176,1,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,14,156,1,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,13,145,1,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,12,142,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,11,128,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,10,121,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,9,115,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,8,98,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,7,82,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,6,78,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,5,63,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,4,53,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,3,31,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,2,23,0,227,2
GT,LSG,Narendra Modi Stadium,5/7/2023,10:00:00,1,12,0,227,2
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,20,217,6,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,19,198,6,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,18,174,5,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,17,171,3,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,16,158,3,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,15,146,2,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,14,136,2,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,13,117,2,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,12,107,1,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,11,98,1,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,10,87,1,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,9,73,1,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,8,65,1,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,7,58,1,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,6,52,1,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,5,45,0,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,4,30,0,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,3,22,0,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,2,12,0,217,6
SRH,RR,Sawai Mansingh Stadium,5/7/2023,14:00:00,1,4,0,217,6
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,20,214,2,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,19,197,2,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,18,190,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,17,185,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,16,168,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,15,154,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,14,142,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,13,135,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,12,125,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,11,115,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,10,107,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,9,95,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,8,74,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,7,70,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,6,61,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,5,54,1,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,4,45,0,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,3,34,0,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,2,26,0,214,2
RR,SRH,Sawai Mansingh Stadium,5/7/2023,14:00:00,1,9,0,214,2
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,20,182,5,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,19,174,4,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,18,154,4,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,17,144,4,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,16,129,4,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,15,122,3,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,14,116,3,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,13,109,2,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,12,98,2,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,11,92,2,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,10,76,2,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,9,73,2,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,8,67,2,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,7,63,1,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,6,52,1,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,5,39,1,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,4,36,0,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,3,20,0,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,2,10,0,182,5
KKR,PBKS,Eden Gardens,5/8/2023,14:00:00,1,5,0,182,5
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,20,179,7,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,19,158,7,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,18,143,7,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,17,139,6,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,16,131,5,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,15,124,5,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,14,117,4,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,13,109,4,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,12,104,3,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,11,93,3,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,10,82,3,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,9,79,3,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,8,70,3,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,7,64,3,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,6,58,3,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,5,51,2,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,4,32,2,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,3,26,1,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,2,21,1,179,7
PBKS,KKR,Eden Gardens,5/8/2023,14:00:00,1,12,0,179,7
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,16,193,4,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,15,174,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,14,154,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,13,141,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,12,124,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,11,114,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,10,99,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,9,89,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,8,82,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,7,74,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,6,62,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,5,52,2,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,4,41,0,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,3,34,0,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,2,19,0,200,4
MI,RCB,Wankhede Stadium,5/9/2023,14:00:00,1,4,0,200,4
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,20,199,6,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,19,193,6,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,18,185,5,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,17,170,5,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,16,161,5,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,15,152,5,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,14,146,4,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,13,140,3,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,12,131,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,11,119,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,10,104,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,9,87,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,8,81,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,7,72,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,6,56,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,5,45,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,4,29,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,3,20,2,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,2,12,1,199,6
RCB,MI,Wankhede Stadium,5/9/2023,14:00:00,1,3,1,199,6
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,20,140,8,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,19,125,7,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,18,120,6,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,17,108,5,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,16,97,5,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,15,91,5,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,14,88,4,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,13,84,4,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,12,76,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,11,72,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,10,65,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,9,63,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,8,55,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,7,48,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,6,47,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,5,42,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,4,27,3,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,3,25,2,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,2,13,1,140,8
DC,CSK,MA Chidambaram Stadium,5/10/2023,14:00:00,1,1,1,140,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,20,167,8,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,19,160,6,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,18,139,6,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,17,128,6,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,16,125,5,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,15,117,5,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,14,111,4,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,13,88,4,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,12,82,4,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,11,77,3,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,10,66,3,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,9,61,2,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,8,57,2,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,7,52,2,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,6,49,1,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,5,41,1,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,4,32,0,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,3,25,0,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,2,20,0,167,8
CSK,DC,MA Chidambaram Stadium,5/10/2023,14:00:00,1,4,0,167,8
RR,KKR,Eden Gardens,5/11/2023,14:00:00,13,147,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,12,140,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,11,127,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,10,107,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,9,101,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,8,98,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,7,88,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,6,78,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,5,68,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,4,59,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,3,54,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,2,40,1,151,1
RR,KKR,Eden Gardens,5/11/2023,14:00:00,1,26,0,151,1
KKR,RR,Eden Gardens,5/11/2023,14:00:00,20,149,8,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,19,142,7,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,18,139,6,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,17,131,6,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,16,127,4,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,15,116,4,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,14,110,4,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,13,100,3,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,12,85,3,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,11,79,3,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,10,76,2,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,9,58,2,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,8,50,2,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,7,44,2,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,6,37,2,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,5,35,2,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,4,29,1,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,3,14,1,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,2,10,0,149,8
KKR,RR,Eden Gardens,5/11/2023,14:00:00,1,6,0,149,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,20,191,8,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,19,171,8,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,18,164,8,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,17,151,8,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,16,136,8,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,15,130,8,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,14,116,8,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,13,103,7,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,12,100,6,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,11,90,5,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,10,82,5,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,9,77,5,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,8,59,5,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,7,55,4,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,6,48,3,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,5,39,3,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,4,26,3,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,3,17,2,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,2,11,1,191,8
GT,MI,Wankhede Stadium,5/12/2023,14:00:00,1,4,0,191,8
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,20,218,5,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,19,201,5,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,18,184,5,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,17,164,5,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,16,153,4,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,15,151,3,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,14,139,3,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,13,131,3,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,12,116,3,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,11,101,3,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,10,96,3,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,9,88,3,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,8,81,2,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,7,66,2,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,6,61,0,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,5,51,0,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,4,44,0,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,3,37,0,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,2,20,0,218,5
MI,GT,Wankhede Stadium,5/12/2023,14:00:00,1,6,0,218,5
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,19,179,3,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,18,169,3,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,17,159,3,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,16,145,3,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,15,114,2,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,14,103,2,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,13,89,2,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,12,75,2,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,11,71,2,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,10,68,2,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,9,61,2,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,8,50,1,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,7,44,1,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,6,30,1,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,5,20,1,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,4,16,1,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,3,12,0,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,2,4,0,185,3
LSG,SRH,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,1,2,0,185,3
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,20,182,6,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,19,173,6,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,18,161,5,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,17,154,5,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,16,145,5,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,15,130,5,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,14,128,5,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,13,117,5,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,12,115,3,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,11,101,3,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,10,95,3,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,9,86,3,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,8,73,2,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,7,62,2,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,6,56,2,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,5,55,1,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,4,37,1,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,3,26,1,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,2,19,0,182,6
SRH,LSG,Rajiv Gandhi International Stadium,5/13/2023,10:00:00,1,8,0,182,6
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,20,136,8,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,19,131,8,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,18,127,8,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,17,122,7,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,16,119,7,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,15,115,6,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,14,102,6,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,13,98,6,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,12,95,6,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,11,91,6,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,10,88,5,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,9,86,4,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,8,80,2,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,7,73,1,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,6,65,0,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,5,53,0,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,4,41,0,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,3,29,0,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,2,16,0,136,8
DC,PBKS,Arun Jaitley Stadium,5/13/2023,14:00:00,1,10,0,136,8
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,20,167,7,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,19,157,6,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,18,154,5,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,17,141,5,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,16,129,4,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,15,117,4,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,14,109,3,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,13,99,3,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,12,93,3,167,7
